total_seconds_elapsed,timestamp,movement,status
83850,Mon Jan  1 23:17:30 1900,False,False
83880,Mon Jan  1 23:18:00 1900,True,True
83910,Mon Jan  1 23:18:30 1900,True,True
83940,Mon Jan  1 23:19:00 1900,False,False
83970,Mon Jan  1 23:19:30 1900,False,False
84000,Mon Jan  1 23:20:00 1900,False,False
84030,Mon Jan  1 23:20:30 1900,False,False
84060,Mon Jan  1 23:21:00 1900,True,True
84090,Mon Jan  1 23:21:30 1900,True,True
84120,Mon Jan  1 23:22:00 1900,False,False
84150,Mon Jan  1 23:22:30 1900,True,True
84180,Mon Jan  1 23:23:00 1900,True,True
84210,Mon Jan  1 23:23:30 1900,True,True
84240,Mon Jan  1 23:24:00 1900,False,False
84270,Mon Jan  1 23:24:30 1900,True,True
84300,Mon Jan  1 23:25:00 1900,True,True
84330,Mon Jan  1 23:25:30 1900,True,True
84360,Mon Jan  1 23:26:00 1900,False,False
84390,Mon Jan  1 23:26:30 1900,False,False
84420,Mon Jan  1 23:27:00 1900,False,False
84450,Mon Jan  1 23:27:30 1900,True,True
84480,Mon Jan  1 23:28:00 1900,True,True
84510,Mon Jan  1 23:28:30 1900,False,False
84540,Mon Jan  1 23:29:00 1900,False,False
84570,Mon Jan  1 23:29:30 1900,False,False
84600,Mon Jan  1 23:30:00 1900,False,False
84630,Mon Jan  1 23:30:30 1900,True,True
84660,Mon Jan  1 23:31:00 1900,False,False
84690,Mon Jan  1 23:31:30 1900,True,True
84720,Mon Jan  1 23:32:00 1900,True,True
84750,Mon Jan  1 23:32:30 1900,True,True
84780,Mon Jan  1 23:33:00 1900,False,False
84810,Mon Jan  1 23:33:30 1900,False,False
84840,Mon Jan  1 23:34:00 1900,True,True
84870,Mon Jan  1 23:34:30 1900,True,True
84900,Mon Jan  1 23:35:00 1900,True,True
84930,Mon Jan  1 23:35:30 1900,True,True
84960,Mon Jan  1 23:36:00 1900,False,False
84990,Mon Jan  1 23:36:30 1900,False,False
85020,Mon Jan  1 23:37:00 1900,True,True
85050,Mon Jan  1 23:37:30 1900,True,True
85080,Mon Jan  1 23:38:00 1900,True,True
85110,Mon Jan  1 23:38:30 1900,False,False
85140,Mon Jan  1 23:39:00 1900,False,False
85170,Mon Jan  1 23:39:30 1900,True,True
85200,Mon Jan  1 23:40:00 1900,True,True
85230,Mon Jan  1 23:40:30 1900,False,False
85260,Mon Jan  1 23:41:00 1900,True,True
85290,Mon Jan  1 23:41:30 1900,False,False
85320,Mon Jan  1 23:42:00 1900,True,True
85350,Mon Jan  1 23:42:30 1900,False,False
85380,Mon Jan  1 23:43:00 1900,True,True
85410,Mon Jan  1 23:43:30 1900,False,False
85440,Mon Jan  1 23:44:00 1900,False,False
85470,Mon Jan  1 23:44:30 1900,False,False
85500,Mon Jan  1 23:45:00 1900,False,False
85530,Mon Jan  1 23:45:30 1900,False,False
85560,Mon Jan  1 23:46:00 1900,False,False
85590,Mon Jan  1 23:46:30 1900,True,True
85620,Mon Jan  1 23:47:00 1900,True,True
85650,Mon Jan  1 23:47:30 1900,True,True
85680,Mon Jan  1 23:48:00 1900,False,False
85710,Mon Jan  1 23:48:30 1900,False,False
85740,Mon Jan  1 23:49:00 1900,True,True
85770,Mon Jan  1 23:49:30 1900,False,False
85800,Mon Jan  1 23:50:00 1900,True,True
85830,Mon Jan  1 23:50:30 1900,True,True
85860,Mon Jan  1 23:51:00 1900,True,True
85890,Mon Jan  1 23:51:30 1900,True,True
85920,Mon Jan  1 23:52:00 1900,False,False
85950,Mon Jan  1 23:52:30 1900,True,True
85980,Mon Jan  1 23:53:00 1900,False,False
86010,Mon Jan  1 23:53:30 1900,False,False
86040,Mon Jan  1 23:54:00 1900,False,False
86070,Mon Jan  1 23:54:30 1900,False,False
86100,Mon Jan  1 23:55:00 1900,False,False
86130,Mon Jan  1 23:55:30 1900,True,True
86160,Mon Jan  1 23:56:00 1900,False,False
86190,Mon Jan  1 23:56:30 1900,False,False
86220,Mon Jan  1 23:57:00 1900,False,False
86250,Mon Jan  1 23:57:30 1900,False,False
86280,Mon Jan  1 23:58:00 1900,False,False
86310,Mon Jan  1 23:58:30 1900,True,True
86340,Mon Jan  1 23:59:00 1900,False,False
86370,Mon Jan  1 23:59:30 1900,True,True
86400,Mon Jan  1 00:00:00 1900,True,True
